datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,bike_availability,peak_hour_flag,temp_variation,humidity_index,wind_factor,user_satisfaction,ride_duration,maintenance_flag,special_event_flag,traffic_level,energy_consumption,pollution_index,seasonal_effect,daily_peak_usage,weekend_usage_flag
02-06-2012 04:00,2,0,0,1,22.14,25.76,68,19.0012,2,11,13,16,1,2.126765646091936,90.82649629599618,16.445354441881644,1.8751798913321251,48,0,1,5.748885855644269,4.192216588823291,208.06393058317175,0.45312186590643155,75,0
02-06-2012 05:00,2,0,0,1,20.5,24.24,72,12.998,1,11,12,47,0,4.116844357070274,36.484898756231445,9.125131606915966,4.364504586896895,26,1,0,9.30445516798396,4.19215439266579,13.48081730727737,0.38115611777756575,17,0
02-06-2012 06:00,2,0,0,2,20.5,24.24,77,12.998,5,31,36,1,0,3.8506087620361455,25.40846322729058,9.331870887481124,1.9454035515354078,24,1,0,1.3983826540536182,4.650454610768542,155.25197172632272,0.10387771134525492,23,0
02-06-2012 07:00,2,0,0,1,21.32,25.0,72,7.0015,9,77,86,19,0,-2.182704085503391,77.08356345262631,15.618724683995822,4.082833279732947,20,1,1,8.611343332782267,1.095324400797,11.884731363358592,0.5698065720480072,55,1
02-06-2012 08:00,2,0,0,1,22.14,25.76,64,11.0014,30,180,210,19,0,1.435354782857309,22.937784756365375,15.426619312110269,3.168705665264858,56,0,0,2.621210990161292,3.739656840214177,29.490127288407564,0.966921315165886,77,0
02-06-2012 09:00,2,0,0,1,22.96,26.515,60,16.9979,89,243,332,45,1,-1.0629457707099554,52.12463899624763,17.33127874439226,3.68397545468109,11,0,1,6.889360138339046,4.500865377052938,188.21775732151795,0.9234052390138099,25,0
02-06-2012 10:00,2,0,0,1,24.6,31.06,53,19.9995,145,348,493,2,1,0.25543736459719746,11.068937441988991,12.910652166816671,4.352325405497803,53,0,1,6.073807434854945,2.4818102520952348,82.46286044039446,0.6174647847900958,80,0
02-06-2012 11:00,2,0,0,1,23.78,27.275,46,19.0012,179,357,536,11,1,0.5467852543493912,38.59321545494295,3.717829194026767,4.936113658523855,8,1,0,2.181511484431875,1.9772200887827833,42.66259433107007,-0.7276714011656371,42,1
02-06-2012 12:00,2,0,0,1,25.42,31.06,43,23.9994,250,418,668,39,0,-1.0365655416896322,7.815492365511679,10.994256072836597,1.3427672423623203,46,0,1,3.694158660037281,3.7152036110921323,14.857948596909997,0.72282257427426,98,0
02-06-2012 13:00,2,0,0,1,25.42,31.06,41,16.9979,279,400,679,1,0,-0.3610597955957324,28.343959268605744,7.647693247375402,3.7415331575176656,42,1,0,5.467498964439022,2.3292516637588188,241.2249731569244,0.18413570403062218,15,1
02-06-2012 14:00,2,0,0,1,26.24,31.06,38,19.9995,259,388,647,35,1,-2.916577320789888,66.52937381905463,0.5407822993625611,4.834901924246085,38,0,1,9.118912787003564,2.5043218339039726,189.96025586060617,0.0667014135996149,61,1
02-06-2012 15:00,2,0,0,1,26.24,31.06,38,16.9979,297,405,702,13,1,1.076463832614718,99.13071565501804,3.930057241460778,2.4951824981086896,40,0,0,1.8429268325647985,3.749223426301663,9.634100280864377,0.08991722754712672,17,1
02-06-2012 16:00,2,0,0,1,26.24,31.06,38,16.9979,275,369,644,15,1,2.589598154427607,25.480759650657824,4.111563111367255,2.334979338349464,22,0,0,3.437159664298526,2.536378577760402,190.09254768459022,-0.49148812676225284,39,1
02-06-2012 17:00,2,0,0,1,26.24,31.06,36,0.0,248,338,586,18,1,-0.7025879587672543,47.332129054933915,1.646729616908209,3.7199079559087656,37,1,0,9.943946043809362,4.209157111602334,30.945082527680647,-0.5864772070925601,16,1
02-06-2012 18:00,2,0,0,1,26.24,31.06,36,0.0,171,341,512,33,0,4.776800882040687,44.804611466915304,9.066391968223984,2.6078042267750456,5,1,1,7.896035497495491,3.6730852682631405,98.23484765652786,-0.10306220686482637,28,0
02-06-2012 19:00,2,0,0,1,26.24,31.06,36,11.0014,185,369,554,43,1,-4.427735925885314,18.415363420756147,10.160701826077494,1.8578420655195877,52,0,0,3.842157940006997,4.760917893593037,197.9750656823164,0.266109734104615,72,0
02-06-2012 20:00,2,0,0,1,25.42,31.06,35,19.0012,139,260,399,45,0,0.8916068174721445,61.00690361975077,6.800236343208523,1.645868343226366,29,0,1,1.4219344579205107,2.9254029911137476,85.4264040760356,0.30221468211771096,12,1
02-06-2012 21:00,2,0,0,1,24.6,31.06,40,7.0015,96,220,316,5,1,0.8360077344376204,72.47049468219717,8.24718451302514,1.7705208545831725,49,1,0,5.007412350297365,3.463009717628204,227.48230076558949,0.04628587796047978,83,0
02-06-2012 22:00,2,0,0,1,23.78,27.275,46,8.9981,52,176,228,12,0,-4.637037215892505,14.721948343645163,10.989843848955525,3.8172441186388544,18,1,0,5.83774006117093,0.7665489924163981,155.58265820559188,0.6421653031655956,40,0
02-06-2012 23:00,2,0,0,1,22.96,26.515,52,7.0015,53,185,238,35,1,-2.75429827602262,75.71245725808014,2.409669704751898,4.674780428374804,15,0,1,2.583457639552993,3.9779539790046443,74.78352154741134,0.8449482425133454,56,1
03-06-2012 00:00,2,0,0,1,22.14,25.76,60,11.0014,27,142,169,21,1,4.055425836495655,70.01616357954912,11.245626149321863,4.22405479201494,56,1,1,7.120227804316026,3.2995498896693993,166.95950531226728,-0.5698987438299741,22,0
03-06-2012 01:00,2,0,0,1,22.14,25.76,56,8.9981,21,100,121,17,0,0.44514044609213776,19.73428808276233,14.198499799536267,2.792806582224824,12,1,1,5.410438765725419,2.6639564991063844,10.24259600955586,0.4749429325349457,52,0
03-06-2012 02:00,2,0,0,1,21.32,25.0,59,7.0015,22,67,89,11,0,-0.6361412503211952,64.89476251179033,17.495239899453722,3.114404605453002,46,0,0,3.6700666483060775,4.873759170213824,131.68045772062587,-0.5349464866612457,82,0
03-06-2012 03:00,2,0,0,1,21.32,25.0,63,7.0015,16,34,50,29,1,-0.845035544631612,39.36716793635225,6.03147415583682,3.4806937411870127,20,0,0,2.8965233342015004,2.279655640716011,97.65421367924729,0.6902754562736457,28,1
03-06-2012 04:00,2,0,0,1,20.5,24.24,72,6.0032,1,12,13,39,0,3.8816083202010923,68.11377524944298,14.948189238995592,3.319786526010735,43,0,0,2.8496007740639975,1.1093529980294274,125.5592376062379,0.014832295431724818,36,1
03-06-2012 05:00,2,0,0,1,20.5,24.24,68,0.0,1,11,12,6,1,-1.3296882437841417,49.60968522358542,12.120416872320758,4.873890983025821,41,0,0,7.898270159333983,1.7563787479418123,183.38727366939176,-0.2557992004191201,43,0
03-06-2012 06:00,2,0,0,1,18.86,22.725,82,7.0015,6,16,22,31,0,3.591668623262578,4.813767523405099,10.055980637251661,4.546772303909493,35,1,0,4.981908667491331,4.5982846690164845,127.13657866532435,0.529618379130907,28,0
03-06-2012 07:00,2,0,0,1,20.5,24.24,68,7.0015,6,29,35,47,1,-1.908074006905498,78.69669881377929,18.391110919904577,1.174160730449143,46,0,0,2.829356309113449,1.4433595381345057,166.32250883926832,-0.8531740283813567,27,1
03-06-2012 08:00,2,0,0,1,22.14,25.76,60,6.0032,30,110,140,18,1,0.3150398450284344,55.55999247190837,12.40013457230697,4.343063390977746,22,1,0,7.884567868768024,4.8459087198538455,33.426641362899545,0.13845102581582092,74,1
03-06-2012 09:00,2,0,0,1,24.6,31.06,46,12.998,70,230,300,5,1,-3.5618023046409117,72.47946228587325,7.321388439975873,1.4562438465409806,11,0,0,0.2181023051660158,3.5576437104979193,92.95296162054309,0.09172697012302788,57,0
03-06-2012 10:00,2,0,0,1,25.42,31.06,43,15.0013,127,277,404,19,1,3.2503031224344454,12.607177488025856,14.258658560705847,3.7608381487573066,8,1,0,9.953513336914897,1.4082638693351168,126.79977228830103,0.7354439104919763,21,1
03-06-2012 11:00,2,0,0,1,26.24,31.06,41,16.9979,199,312,511,26,1,2.3597487100482786,72.12724726031007,19.19753973052549,2.142600050566879,36,0,1,8.886942444686488,0.7987608340824269,16.102930632351686,-0.3636850683068382,79,1
03-06-2012 12:00,2,0,0,1,27.06,31.06,39,19.9995,276,408,684,42,1,0.30093063474766524,41.36661885164818,18.363567555973805,4.0935336103686355,35,1,0,7.429623843002686,2.6272792740754576,284.54199960268375,-0.39182249058860963,28,1
03-06-2012 13:00,2,0,0,1,27.88,31.82,36,19.0012,265,421,686,36,1,-4.740986925210272,79.92670440257235,19.605396213319732,1.0344249591051295,14,0,0,2.6639792709456978,2.7619933683353644,271.7904547412806,-0.8117509504015308,35,0
03-06-2012 14:00,2,0,0,1,27.88,31.82,36,22.0028,267,411,678,47,1,-0.1874266814244594,59.916587532298685,1.9016685921692988,2.529087222099069,34,0,1,8.89878224545453,2.06969908376082,99.97557626481098,0.08651101746397893,47,1
03-06-2012 15:00,2,0,0,1,28.7,31.82,34,0.0,236,408,644,6,0,-2.7480347177475317,35.490212526980024,8.868873976741742,1.0860892604474204,54,0,1,8.165110891699317,0.7039231125123404,188.19696178269515,-0.9519614217437995,34,0
03-06-2012 16:00,2,0,0,1,28.7,31.82,34,19.9995,226,436,662,4,0,-0.8662570412498063,20.191695224727944,8.653785819519905,4.814120088019084,54,0,0,8.01378831648702,4.661091007908069,142.08774476057482,0.8741897050105554,90,1
03-06-2012 17:00,2,0,0,1,28.7,31.82,34,16.9979,192,386,578,10,0,3.564264888586445,81.59241686392426,7.676231354204552,1.061459682221804,39,0,1,1.7534499023533834,3.193850163255784,168.7865298995814,-0.526027011459258,21,0
03-06-2012 18:00,2,0,0,1,28.7,31.82,34,16.9979,153,343,496,14,1,2.69603305350733,56.019266357652576,3.569818186846714,1.6211597493551797,49,0,0,6.154720228223618,2.6800082969338646,36.491127462233685,-0.11066529142537318,93,1
03-06-2012 19:00,2,0,0,1,27.88,31.82,34,19.0012,116,337,453,2,1,-2.580470904924028,98.74680726302647,16.643980320840505,3.157091142483089,35,0,0,8.999971712799312,2.105190539712477,162.77982190294117,-0.690279001138927,72,1
03-06-2012 20:00,2,0,0,1,27.06,31.06,39,12.998,84,230,314,4,1,4.849534329255505,37.348867034543176,13.461574633514315,3.584604413071273,35,0,1,5.044577876749593,3.5459427638663525,76.09129231633756,-0.32808588590110577,49,1
03-06-2012 21:00,2,0,0,1,25.42,31.06,43,11.0014,66,180,246,22,0,4.032105062904678,68.57192215857968,12.119808373156713,3.9159650365310754,50,1,0,5.515747189972712,2.87664956063832,183.3098512966868,0.8253513810540372,37,0
03-06-2012 22:00,2,0,0,1,25.42,31.06,50,26.0027,61,165,226,36,0,0.2867344313376643,62.28208717764808,8.937062015228253,1.9876094058612344,58,0,0,4.077689902681821,4.315274507602114,230.26499264282964,0.9600443512624055,15,0
03-06-2012 23:00,2,0,0,1,23.78,27.275,53,7.0015,26,82,108,8,0,0.30150320287913335,63.758170928744875,7.770440006916708,2.203980023350525,50,1,1,6.699619192903512,3.0052004758628392,270.6009626523419,-0.4299013445531805,69,1
04-06-2012 00:00,2,0,1,1,23.78,27.275,53,0.0,11,38,49,14,0,4.012659650033024,73.69799645356571,15.729244906267141,1.959611608930615,37,0,1,8.6034615254406,2.848221697477041,10.078058613114937,0.6337116675777485,61,1
04-06-2012 01:00,2,0,1,3,22.96,26.515,60,11.0014,4,10,14,2,0,1.3614480843923191,13.910827998295405,10.536701855753144,1.9762912892261286,9,0,1,5.1044563433935854,1.3929031280024957,157.1036217879185,-0.675471837008109,32,0
04-06-2012 02:00,2,0,1,1,22.96,26.515,60,15.0013,1,10,11,28,1,0.3668841186277296,54.964404399827096,12.153038825882936,4.127171657492388,14,0,1,9.689768578656569,0.8319793688521646,122.44212297039205,-0.7246201385093574,11,0
04-06-2012 03:00,2,0,1,2,22.96,26.515,60,11.0014,0,5,5,5,0,2.491485236809293,50.9129670394423,2.000064308432419,4.791995186002632,50,1,1,4.035696735740774,1.4500594682710417,67.44910293457991,-0.7256721531849561,82,0
04-06-2012 04:00,2,0,1,1,22.14,25.76,64,6.0032,2,6,8,16,1,-2.6490288472924775,34.252978909054065,9.429670484682385,3.3832117424075676,55,1,0,1.213955875423216,1.2260917440704477,79.19567250371358,0.884891466283011,35,1
04-06-2012 05:00,2,0,1,1,21.32,25.0,68,0.0,2,33,35,25,1,3.783774196955994,43.61502665192361,2.6063003248738603,1.6297223607270563,27,1,0,0.1456867520602645,3.7570334446605775,247.03346560578947,0.4001599397633968,26,1
04-06-2012 06:00,2,0,1,1,21.32,25.0,68,0.0,4,135,139,20,1,0.31415240408054323,51.88120766512172,1.0766739869801967,1.2617312862735552,11,1,1,5.790331823325641,1.6506934748193576,221.25876237546075,0.15724544660420947,90,1
04-06-2012 07:00,2,0,1,1,22.96,26.515,60,15.0013,13,504,517,7,0,1.034992949717008,32.09223149653611,13.785900357110876,1.9567062785832978,51,1,0,8.134069139883302,3.5409978038232466,270.96607981979366,-0.6198217477738386,39,0
04-06-2012 08:00,2,0,1,1,24.6,31.06,49,15.0013,22,643,665,20,0,-4.100561287451655,29.315883201854774,5.496274654719937,1.711177652771089,32,0,0,8.484555592371319,3.116755774632672,235.46977787030363,0.059761593633102406,57,0
04-06-2012 09:00,2,0,1,1,25.42,31.06,43,19.0012,38,244,282,10,1,-1.904910412377684,73.82725746665123,19.301072009959647,3.314084663834176,25,1,0,9.637287442438263,1.6284287231962833,17.05185110403721,0.988213599304014,69,1
04-06-2012 10:00,2,0,1,1,26.24,31.06,41,31.0009,67,120,187,37,0,-0.7326466332790549,6.691814271974272,12.109976741713309,3.7917226671351605,35,1,0,5.263032133863003,3.2547724547180366,33.476799155530266,0.6516839350149304,89,0
04-06-2012 11:00,2,0,1,1,26.24,31.06,38,32.9975,71,168,239,7,0,-0.8609047656398054,31.296307850378202,12.903240630836418,1.018363124302121,45,1,0,2.101966906525522,3.6307281913789766,203.7628869662432,0.9732629537627655,30,1
04-06-2012 12:00,2,0,1,1,26.24,31.06,41,30.0026,62,220,282,41,1,2.782843661784579,65.3711146133795,3.9364578984666676,2.7584814502392154,31,1,0,6.78260064011018,0.5826212477628603,197.58119069550648,-0.9756918834168011,27,0
04-06-2012 13:00,2,0,1,1,26.24,31.06,41,23.9994,85,189,274,23,1,-2.17677602509992,20.877296833104253,2.5776577322129968,3.491917021205251,33,1,1,8.929201263267071,3.013120371883937,267.6815240766103,0.11162780816718065,36,1
04-06-2012 14:00,2,0,1,1,25.42,31.06,41,32.9975,84,186,270,34,1,-3.17890737656934,57.227263528558225,10.508169962326708,1.771502745715706,14,1,1,1.856863718842734,3.9748235203566287,158.05331528003265,-0.417254793750673,78,1
04-06-2012 15:00,2,0,1,1,27.06,31.06,39,19.9995,77,215,292,13,1,0.8261725146225318,30.21641416485491,18.511222024229955,4.6038833376902915,12,1,0,3.4787313046968062,1.012809806496624,172.7822300414923,-0.3374119405589211,86,1
04-06-2012 16:00,2,0,1,1,27.06,31.06,39,31.0009,73,375,448,13,1,1.1501485836708252,84.33012733502105,1.1149022901601424,3.196049080913625,13,0,0,7.83150528513897,2.263784400152587,156.73036751024836,-0.8860277161739405,35,0
04-06-2012 17:00,2,0,1,1,26.24,31.06,38,30.0026,101,733,834,9,0,-3.7841669291375912,34.9989332129135,10.163434250975904,2.38159111419948,15,1,0,2.3465759692068455,1.8304171057723473,203.80038707024178,0.3461973799390281,70,1
04-06-2012 18:00,2,0,1,1,26.24,31.06,38,26.0027,103,719,822,11,1,-4.97531497014004,22.951656173091052,3.9742139961872103,1.0747024590149619,26,1,1,8.985971130039829,3.371325465796172,118.55899592817258,0.7079034439502159,93,1
04-06-2012 19:00,2,0,1,1,25.42,31.06,38,27.9993,91,554,645,37,0,4.176490800218588,53.01037770893914,15.639681714181572,2.9372274584128286,44,0,0,8.42345759498826,3.927471881479186,184.09539982014138,-0.5101015501776642,14,1
04-06-2012 20:00,2,0,1,1,24.6,31.06,40,23.9994,71,390,461,43,0,-4.20363002886666,13.566051300555937,13.638975005674887,2.3437841313295102,30,0,0,5.0511710912585865,4.8404045782909115,147.23439524477487,0.04532914080266881,22,0
04-06-2012 21:00,2,0,1,1,23.78,27.275,49,16.9979,40,225,265,45,1,3.9786693194200016,79.74839674050584,1.9441300287552643,4.878185167972386,54,0,0,9.977246196795978,2.7394640622005357,283.781499594363,-0.895762826351749,71,1
04-06-2012 22:00,2,0,1,1,22.96,26.515,52,19.0012,41,127,168,33,1,-1.007851256135889,68.00282512726602,12.326744125814189,2.515019854513892,41,0,0,2.9517765050790534,3.7328228120648586,125.7993583132077,-0.43877294082132834,67,0
04-06-2012 23:00,2,0,1,1,23.78,27.275,49,19.9995,8,78,86,40,0,1.5305590799506703,77.05089046949158,19.672002882256063,4.684029661752749,44,1,1,9.31468947792958,2.857226976740072,38.396880966423154,-0.5551820329646944,49,0
05-06-2012 00:00,2,0,1,1,22.14,25.76,68,27.9993,6,28,34,9,1,-3.1438530929360375,39.88781997971246,10.562782521005156,3.744217545853892,6,1,1,2.9098185591249237,2.1135705338176,246.7437061985496,0.9514812029103548,46,1
05-06-2012 01:00,2,0,1,2,21.32,25.0,77,22.0028,2,18,20,16,0,3.239170278274891,83.50034138549418,5.7089775721279645,1.295852230116334,54,1,0,6.945878022605385,1.420330335691824,151.23331383796074,0.0016314483464432428,57,0
05-06-2012 02:00,2,0,1,3,21.32,25.0,72,19.9995,0,8,8,16,1,-3.198066131001257,49.354813073715334,3.042705043615881,4.730881910158294,23,1,0,7.5520919744452355,4.495564262629706,48.19467967508726,-0.5671873607746525,50,0
05-06-2012 03:00,2,0,1,3,20.5,24.24,82,12.998,0,5,5,2,1,-1.134908516850933,9.469903492023724,19.79284498624463,1.6737936942252194,54,0,0,6.504330640249304,3.1295574667110593,278.3147590229241,-0.7354947592570269,54,1
05-06-2012 04:00,2,0,1,3,20.5,24.24,82,12.998,1,4,5,30,0,-2.619742205191736,22.402924899184907,11.276316979938713,2.7920942689114736,56,1,0,5.36469601935372,3.382531068994473,36.60448332145035,0.5523453707019461,65,1
05-06-2012 05:00,2,0,1,3,19.68,23.485,82,11.0014,1,35,36,0,0,3.3750595768693685,71.10528015282193,7.493968007182787,4.692016087285388,20,1,0,6.526368434615221,3.2764113206844927,20.504248880596098,-0.9094655452156148,99,0
05-06-2012 06:00,2,0,1,1,19.68,23.485,82,16.9979,7,177,184,11,1,3.583358136488794,89.64222988085027,4.286304002487762,4.314039546317962,8,1,1,0.2314153072015679,1.5675746223869582,80.26243238123062,-0.7250246753732852,24,0
05-06-2012 07:00,2,0,1,1,19.68,23.485,77,19.9995,29,540,569,38,1,-1.2797111062976874,9.518559241860869,19.003984325152533,2.950327181508314,53,1,1,8.810819612923956,1.9531012712068645,196.4651293739195,-0.8975799211641264,82,1
05-06-2012 08:00,2,0,1,2,19.68,23.485,77,15.0013,30,680,710,3,1,-1.9262152899572635,86.42147910972118,12.54057417061235,1.8276821668265448,42,1,1,5.328067226156252,4.301460611806422,33.58008218639556,-0.2663020753616363,69,0
05-06-2012 09:00,2,0,1,2,21.32,25.0,72,16.9979,50,285,335,41,0,2.735653751951652,79.90698291784977,1.1533430293365465,3.0370441945965876,48,1,1,4.842230245695246,2.5208249528327564,290.27116071605616,0.8871651930192865,32,0
05-06-2012 10:00,2,0,1,2,21.32,25.0,63,19.9995,58,118,176,12,1,3.7851197181125116,35.65610599850855,1.1889319622110106,3.1905375001815015,11,0,0,5.746928718650311,0.565704519726796,160.51919959904177,-0.5292570364718234,30,0
05-06-2012 11:00,2,0,1,2,22.96,26.515,56,12.998,65,162,227,33,1,1.240199941140638,68.92768043966564,18.788718354128907,4.987746473960941,59,0,1,5.707073450174694,2.4644443581427624,172.11376316911142,-0.2499711996689642,60,1
05-06-2012 12:00,2,0,1,2,22.14,25.76,56,15.0013,45,202,247,41,1,4.274036757291032,18.695134380153323,14.201938634081614,4.296125148328835,18,1,1,7.289569167492386,1.5471622087785202,285.1139760706936,0.46792210406578594,45,0
05-06-2012 13:00,2,0,1,2,24.6,31.06,46,11.0014,66,201,267,20,1,-1.1695618714991642,81.33932999339456,2.068605322925061,4.44526809582219,16,0,0,0.8745441089713046,4.379369937807654,140.31019482102062,-0.592253673935738,43,0
05-06-2012 14:00,2,0,1,2,23.78,27.275,46,11.0014,82,194,276,21,0,-3.4811359798263775,65.73390218490105,12.475174860742435,4.944749699030317,25,0,0,9.407534891479365,2.804699432480323,208.82999347221653,-0.4267995842074077,75,0
05-06-2012 15:00,2,0,1,2,23.78,27.275,46,8.9981,54,218,272,3,0,-3.2035701768295866,43.882937946706505,8.388629692832119,3.0932773940077354,56,1,0,9.40692113621868,4.973577233260248,10.817087430569272,-0.22613507150336098,91,0
05-06-2012 16:00,2,0,1,1,24.6,31.06,43,12.998,91,382,473,17,0,1.6983195229722003,86.4517315546703,15.774055582141033,3.340905955724014,38,0,1,0.12539007131181057,0.6464653610567068,11.067523064616946,0.9086443764687608,36,0
05-06-2012 17:00,2,0,1,1,24.6,31.06,43,0.0,86,764,850,4,1,-0.9247357692138349,13.923450130090153,5.47425516717452,2.8177768679005624,25,0,0,5.24160898344549,2.9839202455914884,222.90035215059802,0.08863970715648462,10,0
05-06-2012 18:00,2,0,1,1,24.6,31.06,43,12.998,111,679,790,18,1,-3.436854016581823,84.57856324363028,7.6569370186685415,1.5018161734572453,40,0,1,7.328362199584449,0.7363579028647512,281.2349222010098,-0.12445301502583939,93,0
05-06-2012 19:00,2,0,1,1,23.78,27.275,46,16.9979,68,445,513,1,1,-2.0777314509639213,2.388640652226781,3.3478266086183117,3.1010268938513907,44,1,1,2.7971513287019967,1.7783754351436967,216.97489416883278,-0.19697779285267192,62,1
05-06-2012 20:00,2,0,1,1,22.96,26.515,49,15.0013,44,371,415,11,0,0.3060507203274856,75.32004043267962,5.049802525007607,3.3303555390423423,46,1,0,6.391110337211067,1.5341452803709288,46.35843546277335,-0.2211718320716023,96,1
05-06-2012 21:00,2,0,1,1,22.14,25.76,56,11.0014,30,253,283,16,0,-3.7855473303786358,57.33640767453678,3.7830570909332373,1.9490885805265807,53,0,0,6.559684556398509,1.7699505042072303,248.25586484788937,0.8184301711215098,47,0
05-06-2012 22:00,2,0,1,1,22.96,26.515,52,7.0015,22,171,193,9,0,-4.965575010555902,69.67232732206092,0.4860012433173089,4.131297232186739,11,1,1,2.1727284637469815,4.913451743925906,177.5413897670549,0.5550394749775713,48,1
05-06-2012 23:00,2,0,1,1,22.14,25.76,56,6.0032,20,93,113,33,0,4.172980474956127,41.23445257310656,0.9233231064784375,1.49792931228609,25,1,1,2.1056190490792304,1.7528338499027871,19.619895601815575,-0.6247387076365565,37,0
06-06-2012 00:00,2,0,1,1,21.32,25.0,59,6.0032,3,46,49,5,1,-1.9513880922191431,86.44411258921632,16.71248623861207,3.007996997906578,14,1,0,7.524009472678751,1.2399699108063535,115.95117504812904,-0.3620795433951163,38,0
06-06-2012 01:00,2,0,1,1,21.32,25.0,68,0.0,6,21,27,7,0,-2.785018546570137,31.314902413981326,16.0760794120128,3.650852339005136,25,1,1,7.0936050984089505,4.7810469564484235,232.3390992166741,0.6958101802078,42,0
06-06-2012 02:00,2,0,1,1,20.5,24.24,68,0.0,4,7,11,10,0,1.9848080972818885,27.49552851985274,2.8144472161635847,1.2197252816985515,53,1,1,8.63145156873681,3.3134661896097155,61.903288234683316,0.5006106988006556,78,0
06-06-2012 03:00,2,0,1,1,18.86,22.725,82,0.0,0,8,8,11,1,3.534027221808783,30.175064574784237,13.357905057021977,4.216213238529496,20,0,1,8.839696467848677,1.7895345005932723,246.97500005009613,-0.7926291691642391,43,0
06-06-2012 04:00,2,0,1,1,18.86,22.725,82,7.0015,3,7,10,8,0,1.3227876734352417,77.43638428425841,14.912885893845353,2.2166167721799344,29,1,1,1.58025310079549,3.466417531282043,172.36816466385412,-0.18399645241902984,17,1
06-06-2012 05:00,2,0,1,1,19.68,23.485,77,0.0,1,37,38,1,1,-2.455172459014684,49.52917313507123,1.0254907976814231,3.8709968314947094,17,0,1,8.031691236771751,4.0491342247140185,135.19520435421808,-0.018594644508505676,44,1
06-06-2012 06:00,2,0,1,1,19.68,23.485,77,0.0,7,165,172,7,1,3.6163662335430864,53.70853258541466,1.7708701520296444,1.4328370056854953,59,1,0,6.639893146268049,0.5757574411788982,0.7022062829994846,0.7148101467757719,28,0
06-06-2012 07:00,2,0,1,1,20.5,24.24,72,0.0,16,531,547,10,1,0.10427196127219318,83.16554184088552,11.260353911536109,3.481194436595432,54,1,1,6.44853125220222,1.5574035730493243,77.87195734756821,0.7056505443624306,67,0
06-06-2012 08:00,2,0,1,1,22.14,25.76,68,0.0,31,637,668,35,1,-1.1880919703975312,83.33655523166117,7.483009875208224,3.2288484936565753,31,0,0,2.702795948114445,3.068998124334933,245.64968439381536,-0.6979731719526405,51,1
06-06-2012 09:00,2,0,1,1,22.96,26.515,60,6.0032,35,268,303,9,1,1.0472611963297398,16.17381045684443,13.987824680409464,1.600010371438768,41,0,1,8.290494618312517,2.7990152679521767,32.049877404846704,0.17129599997372646,65,0
06-06-2012 10:00,2,0,1,1,24.6,31.06,46,6.0032,55,148,203,20,0,2.006122236383164,54.97676728883171,11.153766621993311,3.4989795807926245,12,0,0,9.899135067744421,2.395750568126179,152.67382228522212,0.8862913910181014,84,1
06-06-2012 11:00,2,0,1,1,25.42,31.06,43,6.0032,65,161,226,19,0,0.9382987411514225,12.601820643380323,0.6204321541195124,3.7652967168615628,34,0,1,1.6295124685963769,0.6387684359788472,9.307951770357315,-0.8464533582502798,70,0
06-06-2012 12:00,2,0,1,1,25.42,31.06,38,0.0,80,235,315,47,1,4.202454457228059,86.85284711947578,13.67357089602837,2.9940093801340177,35,1,1,7.398074879450754,4.779857983645717,77.85477072187653,-0.2829043132075655,71,0
06-06-2012 13:00,2,0,1,1,25.42,31.06,41,6.0032,73,230,303,7,0,1.2801780599905364,83.70057020975378,4.078359930351569,3.3143070613050067,11,0,0,3.7980193027474787,3.7178482522025575,49.553195516409886,-0.32528509183566956,39,1
06-06-2012 14:00,2,0,1,1,26.24,31.06,38,0.0,111,191,302,35,1,3.785807126255765,84.93488582211324,6.251996907073201,4.549678229603675,34,1,0,1.8791542478044765,4.978754652768992,125.07790270852702,-0.6570242409504066,74,0
06-06-2012 15:00,2,0,1,1,26.24,31.06,38,0.0,75,225,300,28,0,0.8695843515387347,70.48585003799668,14.72778652941037,3.790812057832835,22,1,1,1.3844638090346872,4.43643721709403,178.64431879655007,0.9575084703184173,52,0
06-06-2012 16:00,2,0,1,1,26.24,31.06,41,8.9981,107,345,452,41,0,-1.7032042626987511,46.68773060424564,15.425068013324232,4.623818653344913,27,0,0,2.0872694733617427,3.0814683293072256,131.63644624364457,0.4158959153144346,56,0
06-06-2012 17:00,2,0,1,1,25.42,31.06,43,8.9981,72,652,724,11,0,0.3229681748319537,40.472122634454855,6.9162917954428575,3.209375814849198,42,0,0,8.516189733497464,2.085158804575149,246.2443197040573,0.36807164062463293,90,1
06-06-2012 18:00,2,0,1,3,24.6,31.06,53,12.998,94,688,782,13,0,-4.136633103483974,39.522456391361,1.7845438269941583,1.6994122440287485,49,0,0,5.480136478454759,1.2378710149411258,50.95850653682199,-0.9020270734069298,19,1
06-06-2012 19:00,2,0,1,1,22.96,26.515,73,19.9995,52,486,538,47,0,-2.698253661042057,6.62127886087609,15.393456770215455,1.9851631480489744,45,1,0,8.918953985199384,1.4509993556891885,185.828893263838,-0.23165441579241408,85,0
06-06-2012 20:00,2,0,1,1,22.14,25.76,73,19.0012,59,349,408,49,0,2.6623166220371672,94.8870286464511,17.40420373317582,1.7056422591245064,34,0,0,9.089178568463014,4.406025081102886,257.7069823260196,0.24363258962523116,72,0
